Frame_ID,Flame_ID,Timestamp_s,Position_MM
5,1,0.166667,17.19132815877785
6,1,0.200000,19.970764447921596
7,1,0.233333,22.235490313149825
8,1,0.266667,23.882563669679428
9,1,0.300000,24.809042432727352
10,1,0.333333,25.63257911099214
11,1,0.366667,26.044347450124548
12,1,0.400000,26.353173704473846
13,1,0.433333,26.559057874040064
14,1,0.466667,26.559057874040064
15,1,0.500000,26.559057874040064
16,1,0.533333,26.559057874040064
17,1,0.566667,26.559057874040064
18,1,0.600000,26.559057874040064
19,1,0.633333,26.559057874040064
20,1,0.666667,26.559057874040064
21,1,0.700000,26.559057874040064
38,2,1.266667,17.397212328344068
39,2,1.300000,20.073706532704705
40,2,1.333333,22.029606143583607
41,2,1.366667,23.676679500113238
42,2,1.400000,24.809042432727352
43,2,1.433333,25.52963702620906
44,2,1.466667,26.044347450124548
45,2,1.500000,26.353173704473846
46,2,1.533333,26.559057874040064
47,2,1.566667,26.559057874040064
48,2,1.600000,26.559057874040064
49,2,1.633333,26.559057874040064
50,2,1.666667,26.559057874040064
51,2,1.700000,26.559057874040064
52,2,1.733333,26.559057874040064
53,2,1.766667,26.559057874040064
54,2,1.800000,26.559057874040064
71,3,2.366667,16.573675650079252
72,3,2.400000,19.764880278355378
73,3,2.433333,21.926664058800498
74,3,2.466667,23.676679500113238
75,3,2.500000,24.706100347944243
76,3,2.533333,25.52963702620906
77,3,2.566667,26.044347450124548
78,3,2.600000,26.353173704473846
79,3,2.633333,26.456115789256955
80,3,2.666667,26.456115789256955
81,3,2.700000,26.456115789256955
82,3,2.733333,26.456115789256955
83,3,2.766667,26.456115789256955
84,3,2.800000,26.456115789256955
85,3,2.833333,26.456115789256955
86,3,2.866667,26.456115789256955
87,3,2.900000,26.456115789256955
104,4,3.466667,16.367791480513063
105,4,3.500000,19.558996108789188
106,4,3.533333,21.926664058800498
107,4,3.566667,23.57373741533013
108,4,3.600000,24.706100347944243
109,4,3.633333,25.42669494142595
110,4,3.666667,25.94140536534144
111,4,3.700000,26.353173704473846
112,4,3.733333,26.559057874040064
113,4,3.766667,26.559057874040064
114,4,3.800000,26.559057874040064
115,4,3.833333,26.559057874040064
116,4,3.866667,26.559057874040064
117,4,3.900000,26.559057874040064
118,4,3.933333,26.559057874040064
119,4,3.966667,26.559057874040064
120,4,4.000000,26.559057874040064
137,5,4.566667,16.77955981964547
138,5,4.600000,19.764880278355378
139,5,4.633333,21.823721974017417
140,5,4.666667,23.57373741533013
141,5,4.700000,24.706100347944243
142,5,4.733333,25.42669494142595
143,5,4.766667,25.94140536534144
144,5,4.800000,26.353173704473846
145,5,4.833333,26.456115789256955
146,5,4.866667,26.559057874040064
147,5,4.900000,26.559057874040064
148,5,4.933333,26.559057874040064
149,5,4.966667,26.559057874040064
150,5,5.000000,26.559057874040064
151,5,5.033333,26.559057874040064
152,5,5.066667,26.559057874040064
153,5,5.100000,26.559057874040064
170,6,5.666667,16.77955981964547
171,6,5.700000,19.764880278355378
172,6,5.733333,21.823721974017417
173,6,5.766667,23.57373741533013
174,6,5.800000,24.706100347944243
175,6,5.833333,25.42669494142595
176,6,5.866667,25.94140536534144
177,6,5.900000,26.353173704473846
178,6,5.933333,26.456115789256955
179,6,5.966667,26.456115789256955
180,6,6.000000,26.456115789256955
181,6,6.033333,26.456115789256955
182,6,6.066667,26.456115789256955
183,6,6.100000,26.456115789256955
184,6,6.133333,26.456115789256955
185,6,6.166667,26.456115789256955
186,6,6.200000,26.456115789256955
203,7,6.766667,16.77955981964547
204,7,6.800000,19.764880278355378
205,7,6.833333,21.823721974017417
206,7,6.866667,23.57373741533013
207,7,6.900000,24.706100347944243
208,7,6.933333,25.42669494142595
209,7,6.966667,25.94140536534144
210,7,7.000000,26.353173704473846
211,7,7.033333,26.456115789256955
212,7,7.066667,26.456115789256955
213,7,7.100000,26.456115789256955
214,7,7.133333,26.456115789256955
215,7,7.166667,26.456115789256955
216,7,7.200000,26.456115789256955
217,7,7.233333,26.456115789256955
218,7,7.266667,26.456115789256955
219,7,7.300000,26.456115789256955
236,8,7.866667,16.367791480513063
237,8,7.900000,19.661938193572297
238,8,7.933333,21.926664058800498
239,8,7.966667,23.676679500113238
240,8,8.000000,24.706100347944243
241,8,8.033333,25.52963702620906
242,8,8.066667,25.94140536534144
243,8,8.100000,26.353173704473846
244,8,8.133333,26.559057874040064
245,8,8.166667,26.559057874040064
246,8,8.200000,26.559057874040064
247,8,8.233333,26.559057874040064
248,8,8.266667,26.559057874040064
249,8,8.300000,26.559057874040064
250,8,8.333333,26.559057874040064
251,8,8.366667,26.559057874040064
252,8,8.400000,26.559057874040064
269,9,8.966667,16.77955981964547
270,9,9.000000,19.764880278355378
271,9,9.033333,22.029606143583607
272,9,9.066667,23.676679500113238
273,9,9.100000,24.809042432727352
274,9,9.133333,25.42669494142595
275,9,9.166667,26.044347450124548
276,9,9.200000,26.353173704473846
277,9,9.233333,26.456115789256955
278,9,9.266667,26.456115789256955
279,9,9.300000,26.456115789256955
280,9,9.333333,26.456115789256955
281,9,9.366667,26.456115789256955
282,9,9.400000,26.456115789256955
283,9,9.433333,26.456115789256955
284,9,9.466667,26.456115789256955
285,9,9.500000,26.456115789256955
302,10,10.066667,17.397212328344068
303,10,10.100000,20.176648617487785
304,10,10.133333,22.132548228366716
305,10,10.166667,23.77962158489632
306,10,10.200000,24.809042432727352
307,10,10.233333,25.52963702620906
308,10,10.266667,26.044347450124548
309,10,10.300000,26.353173704473846
310,10,10.333333,26.456115789256955
311,10,10.366667,26.456115789256955
312,10,10.400000,26.456115789256955
313,10,10.433333,26.456115789256955
314,10,10.466667,26.456115789256955
315,10,10.500000,26.456115789256955
316,10,10.533333,26.456115789256955
317,10,10.566667,26.456115789256955
318,10,10.600000,26.456115789256955
335,11,11.166667,17.603096497910258
336,11,11.200000,19.353111939222998
337,11,11.233333,22.235490313149825
338,11,11.266667,23.882563669679428
339,11,11.300000,24.809042432727352
340,11,11.333333,25.63257911099214
341,11,11.366667,26.044347450124548
342,11,11.400000,26.353173704473846
343,11,11.433333,26.559057874040064
344,11,11.466667,26.559057874040064
345,11,11.500000,26.559057874040064
346,11,11.533333,26.559057874040064
347,11,11.566667,26.559057874040064
348,11,11.600000,26.559057874040064
349,11,11.633333,26.559057874040064
350,11,11.666667,26.559057874040064
367,12,12.233333,12.86776059788761
368,12,12.266667,14.206007700067943
369,12,12.300000,19.661938193572297
370,12,12.333333,22.441374482716014
371,12,12.366667,23.882563669679428
372,12,12.400000,25.014926602293542
373,12,12.433333,25.014926602293542
374,12,12.466667,25.014926602293542
375,12,12.500000,25.014926602293542
376,12,12.533333,26.559057874040064
377,12,12.566667,26.867884128389363
378,12,12.600000,26.867884128389363
379,12,12.633333,26.867884128389363
380,12,12.666667,26.867884128389363
381,12,12.700000,26.867884128389363
382,12,12.733333,26.867884128389363
383,12,12.766667,26.867884128389363
384,12,12.800000,26.867884128389363
400,13,13.333333,13.485413106586236
401,13,13.366667,15.02954437833273
402,13,13.400000,19.867822363138487
403,13,13.433333,22.544316567499123
404,13,13.466667,24.088447839245646
405,13,13.500000,25.014926602293542
406,13,13.533333,25.63257911099214
407,13,13.566667,26.147289534907657
408,13,13.600000,26.353173704473846
409,13,13.633333,26.559057874040064
410,13,13.666667,26.559057874040064
411,13,13.700000,26.559057874040064
412,13,13.733333,26.559057874040064
413,13,13.766667,26.559057874040064
414,13,13.800000,26.559057874040064
415,13,13.833333,26.559057874040064
416,13,13.866667,26.559057874040064
417,13,13.900000,26.559057874040064
433,14,14.433333,13.485413106586236
434,14,14.466667,15.441312717465138
435,14,14.500000,20.176648617487785
436,14,14.533333,22.853142821848422
437,14,14.566667,24.191389924028726
438,14,14.600000,25.11786868707665
439,14,14.633333,25.73552119577525
440,14,14.666667,26.250231619690766
441,14,14.700000,26.353173704473846
442,14,14.733333,26.559057874040064
443,14,14.766667,26.559057874040064
444,14,14.800000,26.559057874040064
445,14,14.833333,26.559057874040064
446,14,14.866667,26.559057874040064
447,14,14.900000,26.559057874040064
448,14,14.933333,26.559057874040064
449,14,14.966667,26.559057874040064
466,15,15.533333,14.514833954417242
467,15,15.566667,18.529575260958183
468,15,15.600000,21.20606946531879
469,15,15.633333,22.95608490663153
470,15,15.666667,24.397274093594945
471,15,15.700000,25.220810771859732
472,15,15.733333,25.838463280558358
473,15,15.766667,26.250231619690766
474,15,15.800000,26.456115789256955
475,15,15.833333,26.559057874040064
476,15,15.866667,26.559057874040064
477,15,15.900000,26.559057874040064
478,15,15.933333,26.559057874040064
479,15,15.966667,26.559057874040064
480,15,16.000000,26.559057874040064
481,15,16.033333,26.559057874040064
482,15,16.066667,26.559057874040064
499,16,16.633333,14.720718123983431
