Flame_ID,A,k,t0,C
1,2.058841697197895,222.97997804347685,0.014447953876224256,14.926602292013765
2,1.8660322411042198,358.474796337892,0.05811615741439486,14.91352757854125
3,1.855725671830653,320.81772159120516,0.09998884040318616,14.820892063031708
4,1.8529575276930057,254.67118422124207,0.14236474819658113,14.926602291952465
5,1.8529575279916557,389.7343414378819,0.18609730173805492,14.926602291653815
6,1.750015442121697,331.18248234361243,0.22812535403661147,14.926602292740665
7,1.8529575330089028,274.8929003107745,0.2702600390494905,14.926602286636568
8,2.0588416967152394,217.11726408917588,0.3125496934174378,14.92660229249642
9,1.8529575274532064,320.8627834224749,0.3561340876254853,14.926602292192264
10,1.8282823909476456,300.1654256169534,0.3980899396551009,14.848335343914716
11,1.85295753885198,247.8513730031902,0.44039030794739004,14.92660228079349
12,1.78494430844529,240.5636296229102,0.482387540518364,14.891673426417071
13,1.7500154422957959,331.1839864620376,0.5261253749063489,14.926602292566566
14,1.809788219760284,289.4445378797882,0.5681358023045724,14.866829515102078
15,1.7500154421568173,257.9339967324584,0.6103610255703203,14.926602292705544
16,1.750015446376672,376.5001286217128,0.654118966925817,14.92660228848569
17,1.7500154420200644,331.18248015220536,0.6961253559048652,14.926602292842297
18,1.6470733576009629,257.3457951124135,0.7384086834754956,15.132486462044508
19,2.264725867290597,228.3059198471233,0.7803689413529543,14.720718121921063
20,1.7500154442052533,393.5115664277208,0.8240851152241195,14.926602290657108
21,1.8529575295349314,308.15063856967606,0.8661419812967434,14.926602290110539
22,2.0592705258732895,301.9416728286428,0.9081742493063305,14.720289293772181
23,2.0588417080288295,270.2891568660003,0.950249941351384,14.720718111616641
24,2.058841696873925,212.73058390382542,0.9925523450692734,14.926602292337735
25,1.8529575425219615,332.23451516700067,1.036138520532207,14.926602277123509
26,1.8539389554467505,320.8177319098439,1.0779918507557014,14.822678779415611
27,2.0592918915915117,301.9454807804966,1.1201742502287433,14.720267928053959
28,1.8529575266887566,247.85385672698922,1.1623903427599895,14.926602292956714
29,1.7697411569382862,240.56217477604346,1.2044230966752087,14.906876577924075
30,1.8529575279163986,332.23301677142535,1.248138501983582,14.926602291729072
31,1.7500154448860155,331.1824902420393,1.290125358294236,14.926602289976346
32,1.8529575273019248,283.605833450793,1.3322589958549762,14.926602292343546
33,1.647073358435982,257.25397958604736,1.3743881798365176,15.132486461209488
34,1.8782139921779741,238.96151722159962,1.4164320020697299,14.901345827467496
35,1.8529575299032164,334.685751308978,1.4601277230100385,14.926602289742254
36,1.7500154419585883,343.4817940790433,1.5021298978321973,14.926602292903773
37,1.750015442240013,297.3791897834969,1.5441800535205246,14.926602292622349
38,1.8529575271268062,283.60369460484713,1.5862589820744275,14.926602292518664
39,1.8529575280305757,247.85138754547955,1.628390312769356,14.926602291614895
40,2.0588416966998295,212.47227280343833,1.6705627870777924,14.92660229251183
41,1.7532310209643285,376.50188314652655,1.7141141101521686,14.923386713898033
42,1.7500154418458393,331.1839785468418,1.7561253798128407,14.926602293016522
43,1.8464905117356682,320.8177183376847,1.7980043985773941,14.830127223126693
44,2.0588416968764474,283.54318099799616,1.8401837209144136,14.720718122769023
45,1.6470733588496138,242.3711280041785,1.882448591669727,15.132486460795857
46,1.6470733581963977,222.14865595489903,1.924607775104483,15.132486461449073
47,1.7805266530986152,240.56215503495403,1.9663978595380969,14.896091081763746
48,1.7533856090034874,393.5159730283099,2.010080243570172,14.923232125858874
49,1.7500154543151965,331.1824930273753,2.0521253613309676,14.926602280547165
50,1.8426449491615138,308.04403686472983,2.094015136038321,14.833972785700848
51,1.802530555019752,289.4433426579831,2.1361496718889543,14.87408717984261
52,1.6470733584232669,249.49800040270745,2.1784171447910254,15.132486461222204
53,1.7500154422259921,265.9063463759568,2.2203365988583004,14.92660229263637
54,1.8709854025551138,233.57492923641797,2.2624487253488157,14.908574417090357
55,1.7500154419211658,393.51154727063,2.3060851211341347,14.926602292941196
56,1.869947681836127,343.48226684604623,2.348071645568131,14.909612137809344
57,1.8562164616998071,308.1485774843301,2.3901362767364565,14.923343357945663
58,1.7500154441048767,331.1795410029036,2.432125347301921,14.926602290757485
59,1.8356007645193486,308.0415276899198,2.474027562476367,14.841016970343013
60,1.8529575269572387,274.8909132011296,2.5162600336606586,14.926602292688232
61,2.058841696711111,292.91623629647745,2.5581723117913637,14.72071812293436
62,1.5441312728586851,252.68741516297996,2.600415521624251,15.132486462003676
63,1.95589961209296,283.2897702571536,2.642227073648597,14.720718122769402
64,2.058841697027809,244.4673922719085,2.68427802331778,14.720718122617662
65,1.76988057628024,240.55977946700628,2.726422742711372,14.906737158582121
66,1.8529575266197398,372.21590282739,2.7701001809817716,14.92660229302573
67,1.7500154427873902,379.2074844365507,2.8120795539189944,14.926602292074971
68,1.763803898315377,234.7569545184352,2.852437254811393,14.912813836546984
69,1.7533856856943242,393.5178199180639,2.896080266652927,14.923232049168037
70,1.7500154432254895,363.2455329001657,2.93811482385145,14.926602291636872
71,1.7500163248788585,346.6507257469235,2.980119634558511,14.926601409983503
72,1.7652557626877972,346.57234415832346,3.022094477107711,14.911361972174564
73,1.7500154420844787,331.1839877937711,3.0641253850612107,14.926602292777883
74,1.7500154423945418,331.1839907724307,3.106125385234056,14.92660229246782
75,1.750015442569616,331.1839872142098,3.148125385395326,14.926602292292745
76,1.8534453340520294,308.1520526405924,3.190141165372569,14.926114485593441
77,1.7500154426549681,331.18400334125914,3.232125385760367,14.926602292207393
78,1.750015442441832,343.2405063129046,3.274083182258899,14.92660229242053
79,1.6470733581651658,360.4730968565091,3.3161107470600357,14.926602291914087
80,1.647073357577204,360.4730895325603,3.3581107472186664,14.926602292502048
81,1.8529575273609176,320.8670604367029,3.4001341346461746,14.926602292284553
82,1.7500160310411754,346.65071317527776,3.442119635905244,14.926601703821186
83,1.7500154448821554,393.5178247811899,3.4840851628113083,14.926602289980206
84,1.7500154424998637,363.24550893308594,3.526114826171834,14.926602292362498
85,1.7500154564551575,393.51780779838816,3.568085163111614,14.926602278407204
86,2.058841696108555,310.5596293197305,3.6101196617742883,14.926602293103105
87,1.7500154430740764,247.27878340338407,3.650459230781997,14.926602291788285
88,1.852957527407126,241.53361691204265,3.6924179275311833,14.926602292238345
89,1.852957527335624,247.85138701590535,3.7343903211931937,14.926602292309846
90,1.5441312736833837,241.67358514010735,3.7765318374093737,15.132486461178978
91,1.7500154423210184,290.2425815363105,3.8182357652171177,14.926602292541343
92,1.7500154420615885,290.24256560113247,3.8602357653484933,14.926602292800773
93,1.7500154426086496,280.05275173070163,3.9022527665019493,14.926602292253712
