Flame_ID,A,k,t0,C
1,4.426509645673317,365.22567687917575,0.0020039879679198,20.79430112618641
2,12.97070268267072,240.02903075634117,0.0661322642639989,12.353050173972122
3,14.411891869634132,230.53197901931324,0.1362725645840778,10.911860987008708
4,10.705976817442519,279.11720929848525,0.2084168528720767,14.411891869634132
5,12.044223919622821,254.95959684916755,0.2785570930719154,13.176586852236907
6,12.661876428321424,253.14719827749704,0.3486973933919944,12.353050173972122
7,14.411891869634132,235.75566439541606,0.4188376937120733,10.911860987008708
8,11.529513495707334,209.26311524965013,0.4909819820000722,15.02954437833273
9,10.500092647876302,310.34500759502333,0.5611222221999109,13.794239360935537
10,12.14716600440591,261.1770251623526,0.6312625225199898,12.76481851310453
11,13.588355191369345,244.99783269605888,0.7014028228400688,11.735397665273496
12,14.411891869634132,234.71238241782544,0.7715430630399075,10.911860987008708
13,10.088324308743921,269.02110478248113,0.8436873513279064,15.02954437833273
14,10.088324308743895,314.25987980784896,0.9138276516479852,14.206007700067945
15,11.529513495707311,266.3661261002417,0.9839679519680642,13.382471021803129
16,12.45599225875523,274.5667004346441,1.054108192167903,12.353050173972122
17,12.97070268267072,241.56151655158197,1.124248492487982,12.353050173972122
18,13.897181445718648,248.5598913364161,1.1943887928080608,11.117745156574898
19,13.588355191369317,259.47144878268875,1.2645290330078995,10.911860987008708
20,9.264787630479077,303.0545127215741,1.3366733212958983,15.235428547898948
21,10.29420847831011,272.2653009715463,1.4068136216159772,14.82366020876654
22,10.911860987008707,262.9042370238122,1.4769539219360563,14.206007700067945
23,11.323629326141115,273.56475939215426,1.547094162135895,13.794239360935537
24,10.70597681744252,298.6995196987824,1.6172344624559738,13.382471021803129
25,11.735397665273533,268.5194623091645,1.687374762776053,13.176586852236907
26,12.455992258755199,250.54863367733688,1.7575150029758917,12.76481851310453
27,12.45599225875523,270.31536732905,1.8276553032959704,12.353050173972122
28,12.250108089189041,263.2081555505638,1.8977956036160493,12.558934343538311
29,12.250108089189041,266.6160473708869,1.9679358438158885,12.558934343538311
30,12.97070268267072,241.0677600830244,2.038076144135967,12.353050173972122
31,12.97070268267072,246.4551347796771,2.1082164444560463,12.353050173972122
32,12.97070268267072,243.60749697586812,2.178356684655885,12.353050173972122
33,12.558934343538319,260.28746783050354,2.248496984975964,12.353050173972122
34,12.353050173972122,261.3798189823932,2.318637285296043,12.353050173972122
35,12.97070268267072,241.8328228352621,2.3887775254958816,12.353050173972122
36,12.45599225875523,257.45992002507097,2.4589178258159605,12.353050173972122
37,12.45599225875523,265.20714566108774,2.5290581261360394,12.353050173972122
38,12.250108089189041,263.1437384686309,2.5991983663358784,12.558934343538311
39,12.45599225875523,270.4471425636379,2.669338666655957,12.353050173972122
40,12.45599225875523,269.52256564997293,2.739478966976036,12.353050173972122
41,11.220687241358007,291.71141758783244,2.8096192071758748,12.97070268267072
42,12.353050173972152,243.41450245464983,2.8797595074959537,13.176586852236907
43,11.220687241358009,271.445103503476,2.949899807816033,13.794239360935537
44,11.014803071791821,267.1451629890139,3.020040048015872,14.000123530501725
45,10.808918902225601,280.9678370168504,3.09018034833595,14.206007700067945
46,10.29420847831011,237.83113449415134,3.1603206486560294,14.82366020876654
47,10.088324308743921,262.927470503082,3.230460888855868,15.02954437833273
48,9.264787630479077,269.6935954960798,3.300601189175947,15.235428547898948
49,14.823660208766569,225.85391945436814,3.3687374414078657,10.70597681744249
50,14.411891869634132,233.0074965609859,3.438877741727945,10.911860987008708
51,13.485413106586233,258.21084111902445,3.5090180420480235,11.117745156574898
52,14.000123530501725,242.28687811222937,3.5791582822478625,11.323629326141116
53,13.794239360935535,243.64296031292528,3.649298582567941,11.529513495707306
54,12.45599225875523,263.3776813020048,3.71943888288802,12.353050173972122
55,12.250108089189016,256.38209471898233,3.789579123087859,12.76481851310453
56,11.838339750056633,272.35205326724616,3.859719423407938,12.97070268267072
57,11.735397665273522,256.96171208654397,3.929859723728017,13.382471021803129
58,11.220687241358009,268.79456371569404,3.999999963927856,13.794239360935537
59,10.603034732659413,270.60174963610774,4.070140264247935,14.411891869634132
60,10.088324308743921,274.6799195864919,4.140280564568014,15.02954437833273
61,9.264787630479105,286.565228047163,4.210420804767852,15.441312717465138
62,14.411891869634132,234.3327874334084,4.278557117120012,10.911860987008708
63,14.000123530501725,235.61746729018952,4.34869735731985,11.323629326141116
64,12.97070268267072,237.1872986300174,4.418837657639929,12.353050173972122
65,12.45599225875523,274.40520928374127,4.488977957960008,12.353050173972122
66,12.147166004405934,251.24561726802406,4.559118198159847,13.176586852236907
67,11.014803071791821,276.590650908771,4.629258498479926,14.000123530501725
68,10.5000926478763,267.75376214500545,4.699398798800004,14.61777603920035
69,9.058903460912887,313.582033630058,4.769539038999843,15.441312717465138
70,13.485413106586233,255.9206810800649,4.8376753513520026,11.117745156574898
71,14.000123530501725,243.22968973897687,4.907815591551841,11.323629326141116
72,12.45599225875523,272.34867809731855,4.97795589187192,12.353050173972122
