Flame_ID,A,k,t0,C
1,5.455930494433607,265.5426579140486,0.020205246913705933,12.867760596958357
2,5.558872578548941,283.47346491063854,0.08443458005158158,12.86776059762614
3,5.250046324578912,352.38494682028914,0.1486938779654302,12.867760597246859
4,5.352988410071616,368.6879225809611,0.21297541644100304,12.867760596537268
5,5.35298840888783,417.0054884464053,0.2772392217574257,12.867760597721054
6,5.455930494501015,279.8044683060567,0.3395678151396928,12.86776059689095
7,5.558872579424145,291.39649680236323,0.40383642036785283,12.867760596750935
8,5.352988409978257,351.25405965773336,0.46807805141179637,12.867760596630626
9,5.352988408912562,381.5837668354518,0.532372004919536,12.867760597696321
10,5.458669517589721,409.0906147810993,0.5966448618314054,12.865021573802244
11,5.764800693002963,262.8215249871555,0.6589813501924793,12.867716652738329
12,5.252249035956714,341.5444606202514,0.7232324824505275,12.865557885869057
13,5.250046324775088,369.4347390045863,0.7874978396846699,12.867760597050683
14,5.352988409282387,395.7579931061852,0.851770040245891,12.867760597326496
15,5.594580217134444,275.3232933471571,0.913954442325492,12.62616878947444
16,5.558872579650981,287.3633659948287,0.9783659566495148,12.8677605965241
17,5.25234908607916,357.28597980056304,1.0426292682806448,12.86545783574661
18,5.35545578130462,375.3785763320354,1.1069084017022284,12.865293225304264
19,5.3529884092190265,269.94842562130964,1.1692546458456496,12.867760597389857
20,5.250046325036221,309.65934084481734,1.2334839591206561,12.86776059678955
21,5.14936444511417,357.6573508350435,1.2977458861999578,12.865500391928496
22,5.250046324644117,395.6876573084063,1.3620218825271995,12.867760597181654
23,5.521084896130413,278.15061575030796,1.4241922375982203,12.596722025695358
24,5.5588725795981375,287.3651338973507,1.4886110452740366,12.867760596576943
25,5.14710423938196,369.4176963905374,1.5528737310515137,12.867760597660705
26,5.252695294593712,411.2421940829234,1.6171364868263438,12.865111627232059
27,5.765389198460202,265.3732069781242,1.6794754179722904,12.86712814728109
28,5.149364439934434,357.65735047241935,1.743708118240737,12.865500397108232
29,5.352988410290777,363.70680408088333,1.8079902479356205,12.867760596318107
30,5.5094336685841085,271.0240742492189,1.8701651893032036,12.608373253241663
31,5.1551508441778555,317.68664252949344,1.9345784803059787,12.85971399286481
32,5.252318236280733,352.384944392745,1.9988332612184792,12.865488685545039
33,5.2500463242073625,405.5888267849095,2.063096824080168,12.867760597618409
34,5.361357596450109,288.8996119546264,2.1254181851012235,12.859391410158775
35,5.156285581599777,363.2853906004886,2.1896554654299947,12.858579255442889
36,5.250046324341508,390.2566516221125,2.253943183558945,12.867760597484263
37,5.505701750743453,281.6756378248714,2.316131191836302,12.612105171082318
38,5.147104240317944,351.24944678669874,2.3805106128518787,12.867760596724722
39,5.250046325518918,384.8027356852972,2.444779514298382,12.867760596306853
40,5.509186989384215,281.6773602203284,2.5069686523959573,12.608619932441556
41,5.558872579976507,295.1779056560972,2.571376985232855,12.867760596198574
42,5.250046325797749,373.75626897959665,2.6356216167525486,12.867760596028022
43,5.250046324691347,279.8093526245128,2.6979344491053223,12.867760597134424
44,5.250046325276067,351.2477310510622,2.762180841284385,12.867760596549704
45,5.355496363808648,381.58787285940764,2.8264647975353734,12.865252642800236
46,5.044162155747333,335.58939896496423,2.8887662889418815,12.867760596512223
47,5.252318234514677,352.38319752210293,2.953031710039321,12.865488687311094
48,5.571861789029954,269.8521793808081,3.0152352142337944,12.64888721757893
49,5.1471042400929505,363.28891486998174,3.0795760157251046,12.867760596949715
50,5.352988409477771,408.97587653840566,3.1438598901798587,12.867760597131113
51,5.5588725792453655,287.07602763602796,3.2061734151775863,12.867760596929715
52,5.352988408964698,381.5897846070849,3.2704194390697494,12.867760597644185
53,5.55887257873726,280.6436275456281,3.332722632330759,12.86776059743782
54,5.3529884096110845,370.3240824764438,3.396982800977484,12.8677605969978
55,5.558872580113691,274.8277327989961,3.4593000146709727,12.86776059606139
56,5.250046325227807,375.55752338889437,3.5235263337106404,12.867760596597964
57,5.7647567498924595,253.92411972067788,3.5858647643514296,12.867760595848832
58,5.352988410151086,352.3860970722447,3.65009109006483,12.867760596457797
59,5.829300184460214,256.7989221362339,3.712374196222117,12.803217161281077
60,5.250046325110484,381.56517998749956,3.7766543445957317,12.867760596715287
61,5.352988410030569,281.24512443042363,3.8389623306858347,12.867760596578314
62,5.355538662206914,388.2251390052603,3.903193426193855,12.86521034440197
63,5.194347572609184,325.8616879698234,3.9654796260042096,12.820517264433482
64,5.352988408846526,381.5897864589394,4.029760536865277,12.867760597762357
65,5.147104239537358,341.5442289009817,4.092066629383108,12.867760597505308
66,5.35549638633543,381.5897873037883,4.156316158706787,12.865252620273454
67,5.044162155462949,335.59223343970257,4.2186176437982,12.867760596796607
68,5.3554558039217515,375.37857624831094,4.282882675803932,12.865293202687132
69,5.558872578656807,277.10390521167665,4.345174017694966,12.867760597518274
70,5.3529884092657465,388.78472434852074,4.409432394910356,12.867760597343137
71,5.223891733248637,331.28210123693333,4.4716897815878625,12.790973103794029
72,5.352988409766743,387.3563243233511,4.536001381334096,12.86776059684214
73,5.5588725789817826,291.05582315469053,4.598296943110514,12.867760597193298
74,5.355496390175324,381.58978734167425,4.662543557235336,12.86525261643356
75,5.764756748373472,273.70909909454195,4.724857016830164,12.86776059736782
76,5.3529884117613005,394.0391092209602,4.78910593472073,12.867760594847583
77,5.153589743892322,341.5440115677107,4.85140403961361,12.861275093150343
78,5.3529884097123475,395.76454083702833,4.915651137593523,12.867760596896536
79,5.5588725813552,299.4404469199723,4.977964656888862,12.867760594819881
